osm_id,name,type,ref,lat,lon
node/2877829384,Tullnerfeld,stop,5,48.2953685,15.9965226
node/2879195883,Feldkirch,stop,5,47.2408462,9.6044564
node/2879195884,Feldkirch,stop,2,47.2409882,9.6041355
node/2879195885,Feldkirch,stop,3,47.2409288,9.6042747
node/2879195886,Feldkirch,stop,1,47.2410104,9.6040853
node/2879195887,Feldkirch,stop,4,47.2409014,9.6043297
node/2879201545,Bludenz,stop,3,47.1546787,9.8148462
node/2879201546,Bludenz,stop,11,47.1543743,9.815765
node/2879201547,Bludenz,stop,1,47.1547682,9.8150206
node/2879201548,Bludenz,stop,5,47.1546037,9.8146934
node/2879201549,Bludenz,stop,4,47.1546528,9.8147959
node/2879205081,Innsbruck Hauptbahnhof,stop,4,47.263272,11.4010476
node/2879205083,Innsbruck Hauptbahnhof,stop,2,47.2633005,11.4008298
node/2879205084,Innsbruck Hauptbahnhof,stop,7,47.2632266,11.4013949
node/2879205085,Innsbruck Hauptbahnhof,stop,6,47.2632443,11.4012594
node/2879870114,St. Anton am Arlberg,stop,3,47.1274421,10.2674904
node/2879870116,St. Anton am Arlberg,stop,1,47.1275668,10.2673496
node/2879870127,St. Anton am Arlberg,stop,4,47.1273567,10.2675974
node/2879956274,Wien Handelskai,stop,12,48.2421866,16.3860744
node/2879961347,Wien Heiligenstadt,stop,1,48.2489927,16.3653748
node/2879961348,Wien Heiligenstadt,stop,4,48.2489166,16.3656748
node/2879961349,Wien Heiligenstadt,stop,2,48.2489766,16.3654339
node/2879961350,Wien Heiligenstadt,stop,3,48.2489319,16.3656155
node/2879965260,Wien Oberdöbling,stop,1,48.2440838,16.3440618
node/2879972752,Wien Hernals,stop,1,48.2232333,16.3148609
node/2879972753,Wien Gersthof,stop,1,48.2308291,16.3291254
node/2879972754,Wien Krottenbachstraße,stop,1,48.2400425,16.3405887
node/2879982301,Wien Breitensee,stop,1,48.1975524,16.3067657
node/2879982302,Wien Ottakring,stop,1,48.2118057,16.3112231
node/2881347087,Langen am Arlberg,stop,2,47.1315518,10.1213014
node/2881747833,Wien Penzing,stop,1,48.1926054,16.3048627
node/2881761668,Wien Hütteldorf,stop,5,48.1972664,16.2612338
node/2895071809,Ried im Innkreis,stop,2,48.2004973,13.4881019
node/2895099711,Ried im Innkreis,stop,3,48.2004355,13.4883097
node/2908935162,Gaflenz,halt,1,47.8937778,14.7236357
node/2919957304,Wien Hauptbahnhof Autoreisezug,station,Of,48.1779748,16.3910866
node/2924440839,Alkoven,station,,48.2881465,14.1150144
node/2924440860,Kirchberg-Thürnau,station,,48.2751919,14.165749
node/2924459983,Eferding,station,Efd,48.3030042,14.0157988
node/2924459986,Eferding,stop,,48.3029956,14.0157542
node/2924493413,Niederspaching,station,,48.3230554,13.8101464
node/2937397720,Bahnhof Vöcklabruck,stop,21,48.0102513,13.6627525
node/2941637060,Spital am Pyhrn,stop,2,47.6733313,14.3475476
node/2944019307,Gmunden Seebahnhof,stop,,47.9162791,13.8051591
node/2945876135,Hopfgarten Berglift,halt,Kit H3,47.4467767,12.1588235
node/2949065152,Karl z'Neuhub,halt,,47.9444871,13.8711699
node/2949066718,Neuhub,halt,,47.9410432,13.861467
node/2955672791,Ansfelden,stop,1,48.2089934,14.2611843
node/2955672807,Traun,stop,3,48.2253876,14.2537371
node/2955672817,Traun,stop,2,48.2254322,14.2536257
node/2956910526,Linz Wegscheid,stop,1,48.2495809,14.2756005
node/2956910530,Linz Wegscheid,stop,2,48.2495841,14.2755
node/2956934975,Linz Oed,stop,1,48.2646878,14.2766106
node/2956934978,Linz Oed,stop,2,48.2646819,14.2764918
node/2958245013,Steinfeld im Drautal,stop,2,46.7527926,13.2600185
node/2960931515,Inzersdorf Lokalbahn,stop,,48.1496675,16.3341459
node/2960931516,Inzersdorf Lokalbahn,stop,,48.1496897,16.3341035
node/2960972014,Scharnitz,stop,1,47.3918525,11.2667552
node/2960972028,Scharnitz,stop,2,47.3918366,11.2668475
node/2962398854,Hütteldorfer Straße,stop,4933,48.2000487,16.3109645
node/2962456370,Wolfurt,stop,2,47.4574828,9.7403425
node/2962456413,Wolfurt,stop,1,47.4574535,9.7403104
node/2972088694,Mittersill Bahnhof,station,Mil,47.2836631,12.481078
node/2972088695,Mittersill Bahnhof,stop,1,47.2836987,12.48108
node/2974997967,Burk,halt,Brk,47.285271,12.4977448
node/2976345387,Kirchdorf an der Krems,stop,2,47.9065679,14.1162158
node/2976423180,Schlierbach,halt,Srb,47.937294,14.1114339
node/2976486783,Nußbach,halt,Wak H1,47.9719014,14.1232761
node/2976591835,Wartberg an der Krems,stop,2,47.9892459,14.121539
node/2978153679,Stuhlfelden Ort,station,Slf,47.2857932,12.5267159
node/2978153680,Stuhlfelden,stop,Slf,47.2858281,12.5267038
node/2978203124,Rohr-Bad Hall,stop,2,48.0697553,14.1915082
node/2979423729,Neuhofen an der Krems,stop,2,48.1360408,14.2385842
node/2979424436,Neuhofen an der Krems,stop,1,48.1360538,14.238455
node/2981424095,Wels Lokalbahn,stop,1,48.1564739,14.0174505
node/2981820352,Steinhaus bei Wels,stop,2,48.1192996,14.0179747
node/2981820358,Steinhaus bei Wels,stop,1,48.1192818,14.0179202
node/2981855860,Sattledt,stop,,48.0741406,14.0579596
node/2981880082,Tischlerhäusl,station,Tih,47.3079946,12.7940238
node/2983083524,Holzapfel,halt,,47.8737071,15.0093167
node/2984568114,Innsbruck Westbf,stop,3,47.2554675,11.3911774
node/2984568129,Innsbruck Westbf,stop,2,47.2555498,11.3911694
node/2984601666,Völs,stop,2,47.2557395,11.3212449
node/2984601668,Völs,stop,3,47.2558191,11.3212941
node/2984607629,Kematen in Tirol,stop,1,47.2612183,11.2765281
node/2984607630,Kematen in Tirol,stop,2,47.2612513,11.2765502
node/2984653608,Zirl,stop,1,47.2660832,11.2296183
node/2984653616,Zirl,stop,2,47.2659577,11.2298179
node/2984760253,Inzing,stop,2,47.277763,11.19919
node/2984774651,Hatting,stop,2,47.2812968,11.1706383
node/2984789961,Flaurling,halt,Zl K1,47.2890566,11.1429402
node/2985082426,Oberhofen im Inntal,halt,Zl H3,47.3020002,11.0955504
node/2985112549,Telfs-Pfaffenhofen,stop,2,47.3007353,11.0787083
node/2985112556,Telfs-Pfaffenhofen,stop,11,47.3005405,11.0797463
node/2985980335,Rietz,halt,Ts H1,47.2919791,11.0240731
node/2986009137,Stams,station,Sts,47.2819587,10.9799204
node/2986260474,Mötz,halt,Sts H1,47.2756805,10.960815
node/2986260480,Mötz,stop,1,47.2755538,10.9607005
node/2986313292,Silz,station,Siz,47.2701719,10.9368995
node/2986313300,Silz,stop,1,47.2701607,10.9369534
node/2986313307,Silz,stop,3,47.270289,10.9369066
node/2986334139,Haiming,halt,Siz H1,47.2528533,10.8896405
node/2986409589,Ötztal,stop,2,47.2385987,10.8595596
node/2986409591,Ötztal,stop,1,47.2385003,10.8595838
node/2986409595,Ötztal,station,Oz,47.2386025,10.8593844
node/2986409627,Ötztal,stop,4,47.2387351,10.8595295
node/2987919842,Roppen,station,Rop,47.2157882,10.8174319
node/2987941556,Imst-Pitztal,stop,2,47.2189346,10.7627435
node/2987941557,Imst-Pitztal,stop,3,47.2188476,10.7627155
node/2987941559,Imst-Pitztal,station,Im,47.2190555,10.7618964
node/2988024032,Schönwies,stop,2,47.1972348,10.6607298
node/2989179307,Rum,halt,H H1,47.2779548,11.4569768
node/2989179308,Rum,stop,1,47.2779094,11.4575212
node/2989203594,Hall in Tirol,station,H,47.2769983,11.5016548
node/2990048183,Volders-Baumkirchen,halt,Fw H1,47.2960046,11.5638885
node/2991211843,Jenbach,stop,2,47.3885046,11.7783513
node/2991211847,Jenbach,stop,3,47.388422,11.778417
node/2991229233,Jenbach,stop,1cd,47.3878767,11.776398
node/2991229238,Jenbach,stop,1ab,47.3885454,11.7783165
node/2991240302,Jenbach,stop,4,47.3886411,11.7793458
node/2991585248,Ehrwald-Zugspitzbahn,stop,1,47.4095316,10.9136298
node/2991585252,Ehrwald-Zugspitzbahn,stop,2,47.4097062,10.9135765
node/2991607058,Lermoos,stop,1,47.4053986,10.8780907
node/2991607083,Lermoos,stop,2,47.4054625,10.8780975
node/2992338332,Bichlbach-Berwang,stop,2,47.4212515,10.7935796
node/2992338633,Bichlbach-Berwang,stop,1,47.4212046,10.7935244
node/2992481871,Reutte in Tirol,stop,1,47.493097,10.7215867
node/2994089608,Innsbruck Hötting,stop,2,47.2612604,11.3737673
node/2994089610,Innsbruck Hötting,stop,1,47.2612743,11.3738521
node/2994614119,Reith bei Seefeld,stop,2,47.3009188,11.2006592
node/2994756074,Seefeld in Tirol,stop,1,47.3288633,11.1894253
node/2999563457,Wörgl Süd-Bruckhäusl,halt,Brh,47.4867518,12.1093339
node/2999610874,Jenbach Zillertalbahn,station,,47.388141,11.7782126
node/2999610875,Jenbach,stop,Z3,47.388191,11.7782874
node/3000028755,Wörgl Hauptbahnhof,stop,12,47.491999,12.0623353
node/3000028766,Wörgl Hauptbahnhof,stop,4,47.4918099,12.0611338
node/3000028776,Wörgl Hauptbahnhof,stop,1,47.4916385,12.0613139
node/3000028780,Wörgl Hauptbahnhof,stop,5,47.4918931,12.0610504
node/3000028797,Wörgl Hauptbahnhof,stop,2,47.4916752,12.0612762
node/3000028831,Wörgl Hauptbahnhof,stop,7,47.4920067,12.0609377
node/3000029859,Wörgl Hauptbahnhof,stop,11,47.4918997,12.0620317
node/3000029864,Wörgl Hauptbahnhof,stop,3,47.4917783,12.0611763
node/3000029866,Wörgl Hauptbahnhof,stop,6,47.4919265,12.0610161
node/3000702465,Münster-Wiesing,stop,2,47.4035738,11.8203548
node/3000738884,Rattenberg-Kramsach,stop,2,47.4393347,11.8962924
node/3000738887,Rattenberg-Kramsach,halt,Rdf H1,47.4392955,11.8962193
node/3000885736,Brixlegg,stop,2,47.4349925,11.8805223
node/3000885750,Brixlegg,stop,1,47.4348964,11.8805831
node/3000999353,Kundl,stop,2,47.4762827,11.9825626
node/3002611457,Schwaz,stop,1,47.3496895,11.7016456
node/3002611462,Schwaz,stop,2,47.3497162,11.7015836
node/3002703213,Pill-Vomperbach,halt,Sw K1,47.3240134,11.6772182
node/3002703214,Pill-Vomperbach,stop,2,47.32393,11.6770751
node/3002703221,Pill-Vomperbach,stop,1,47.3241314,11.6773878
node/3002713579,Terfens-Weer,halt,Sw H1,47.3160602,11.6346127
node/3002743017,Fritzens-Wattens,stop,1,47.3020209,11.5888584
node/3002744256,Fritzens-Wattens,stop,4,47.302267,11.58888
node/3002744263,Fritzens-Wattens,station,Fw,47.3021475,11.5889334
node/3004389282,Langkampfen,halt,K H2,47.5458809,12.1094087
node/3004528522,Schaftenau,halt,K H1,47.5587676,12.1253066
node/3004581933,Kirchbichl,stop,1,47.5195602,12.0939016
node/3004581934,Kirchbichl,stop,2,47.5195799,12.0938564
node/3004707112,Kufstein,stop,12,47.5844659,12.1657993
node/3004707116,Kufstein,stop,11,47.5844606,12.1657281
node/3004845101,Kufstein,stop,1,47.5833827,12.165722
node/3004846633,Kufstein,stop,3,47.5833716,12.165535
node/3005434096,Riedenburg,halt,Lna H1,47.4934726,9.7212401
node/3005434098,Riedenburg,stop,1,47.4934778,9.7211612
node/3005481020,Lustenau,station,Us,47.450629,9.667294
node/3005481024,Lustenau,stop,1,47.4506285,9.667209
node/3006564368,Bregenz Hafen,halt,Bg H1,47.5062378,9.7485316
node/3006564369,Bregenz Hafen,stop,2,47.5062142,9.7485964
node/3006620756,Lochau-Hörbranz,stop,2,47.5294401,9.7425487
node/3006620758,Lochau-Hörbranz,stop,1,47.5293863,9.7424389
node/3007645259,Schruns,stop,1,47.0796216,9.9174764
node/3007645263,Schruns,stop,2,47.0797002,9.9170399
node/3007725313,St. Anton im Montafon,stop,2,47.1099581,9.8661158
node/3008451808,Nüziders,stop,2,47.1709341,9.7940031
node/3008451809,Nüziders,stop,1,47.1709052,9.7939665
node/3008467118,Ludesch,stop,2,47.1803328,9.7709433
node/3009846843,Nenzing,stop,1,47.1915511,9.708172
node/3009852418,Schlins-Beschling,halt,Lt H2,47.1948593,9.6906099
node/3009878124,Frastanz,stop,2,47.2201736,9.6390533
node/3009878538,Frastanz,stop,1,47.2201003,9.638988
node/3010271489,Feldkirch Amberg,stop,2,47.2557009,9.6217136
node/3011405305,Schwarzach in Vorarlberg,halt,Do H2,47.4460719,9.7544216
node/3011405317,Schwarzach in Vorarlberg,stop,2,47.4460735,9.7544537
node/3011462702,Lauterach,stop,2,47.477687,9.7243581
node/3011462709,Lauterach,halt,Lat,47.4776696,9.7243267
node/3011462719,Lauterach,stop,1,47.4776824,9.7242958
node/3012177113,Haselstauden,stop,1,47.4328357,9.7492638
node/3012177116,Haselstauden,stop,2,47.432818,9.7493219
node/3012201082,Dornbirn Schoren,stop,1,47.4132421,9.7267569
node/3012239914,Dornbirn,stop,1,47.4175488,9.7386372
node/3012246933,Dornbirn,stop,2,47.4175874,9.7386062
node/3012246936,Dornbirn,stop,3,47.4176765,9.7385364
node/3015407481,Hatlerdorf,halt,Hos H1,47.3986679,9.7248973
node/3015407497,Hatlerdorf,stop,2,47.3986551,9.7249283
node/3015432267,Hohenems,stop,1,47.3649298,9.6813504
node/3015432272,Hohenems,stop,3,47.3650038,9.6811803
node/3015432275,Hohenems,station,Hos,47.3649309,9.6813135
node/3015483004,Altach,halt,Got H1,47.352373,9.6616872
node/3015483009,Altach,stop,1,47.3523944,9.6616786
node/3015519959,Klaus in Vorarlberg,station,1,47.3084517,9.6245455
node/3015519960,Klaus in Vorarlberg,stop,2,47.308714,9.6244044
node/3015524999,Sulz-Röthis,stop,1,47.2942729,9.6345569
node/3015525000,Sulz-Röthis,stop,2,47.2942803,9.6345992
node/3015527898,Rankweil,stop,1,47.2722321,9.6375567
node/3015527899,Rankweil,stop,3,47.2723134,9.6373289
node/3015533941,Götzis,stop,1,47.336671,9.6368124
node/3015533942,Götzis,stop,2,47.3367136,9.6367017
node/3016356009,Hochfilzen,stop,1,47.4673631,12.626505
node/3016365043,Hochfilzen,stop,4,47.4674977,12.6267422
node/3016365055,Hochfilzen,stop,3,47.4674421,12.6266442
node/3016729187,Pfaffenschwendt,stop,2,47.4685311,12.5809006
node/3016729188,Pfaffenschwendt,stop,1,47.4684943,12.5807873
node/3016958332,Fieberbrunn,stop,1,47.4909745,12.5293701
node/3016968133,Fieberbrunn,stop,2,47.4910078,12.5293937
node/3019870741,Fraham,halt,,48.2874746,14.0396503
node/3020201360,St. Johann in Tirol,stop,2,47.5196194,12.4307096
node/3020201377,St. Johann in Tirol,stop,4,47.5194827,12.4307113
node/3020201387,St. Johann in Tirol,stop,3,47.519575,12.4307101
node/3020274533,Kitzbühel,stop,4,47.4541803,12.3912048
node/3020274534,Kitzbühel,stop,2,47.4541567,12.3910057
node/3020274537,Kitzbühel,stop,1,47.4541411,12.3908737
node/3020274543,Kitzbühel,stop,3,47.4541638,12.3910656
node/3020313367,Oberndorf in Tirol,stop,2,47.4973613,12.3907862
node/3020313369,Oberndorf in Tirol,stop,1,47.496831,12.390469
node/3020361406,Kitzbühel Hahnenkamm,stop,1,47.4433002,12.3899553
node/3020361407,Kitzbühel Hahnenkamm,halt,Kzb H1,47.4433037,12.389995
node/3020387968,Kitzbühel Schwarzsee,halt,Kzb H2,47.453396,12.3706082
node/3020402092,Brixen im Thale,halt,Kit H1,47.4492522,12.2610887
node/3020402093,Brixen im Thale,stop,1,47.449229,12.2609962
node/3020402094,Brixen im Thale,stop,2,47.4492651,12.2609934
node/3020439342,Kirchberg in Tirol,stop,2,47.4488832,12.3091276
node/3020439344,Kirchberg in Tirol,stop,1,47.4488414,12.309122
node/3020439346,Kirchberg in Tirol,stop,3,47.4489692,12.3091277
node/3020574344,Hopfgarten,station,Hp,47.4554415,12.1490355
node/3020574346,Hopfgarten,stop,1,47.4555569,12.1490481
node/3020574347,Hopfgarten,stop,2,47.4553199,12.1490164
node/3020621264,Westendorf in Tirol,halt,Kit H1A,47.4410436,12.2228095
node/3020642525,Windau im Brixental,halt,Kit H2,47.4388791,12.1867614
node/3020821754,Lienz,station,Lie,46.8284091,12.7714261
node/3022799606,Thal,station,Tl,46.7841198,12.6707258
node/3023488599,Dölsach,station,Doe,46.8147596,12.8335891
node/3045545134,Innsbruck Sonnenburgerhof/Tirol Panorama,station,,47.2464511,11.3935852
node/3045924513,Fulpmes,station,,47.1556069,11.3524236
node/3070567741,Wien Meidling,stop,3,48.1746684,16.3339387
node/3071028227,Bahnhof Meidling,station,1015,48.173527,16.3314176
node/3105261359,Finklham,stop,Had H2,48.2473298,13.9749962
node/3105405930,Purkersdorf Zentrum,halt,Upz,48.2061306,16.1757734
node/3111811988,Kledering,stop,1,48.1335386,16.4389997
node/3111811989,Kledering,halt,Za,48.1335222,16.4389443
node/3113239673,,station,,47.0402426,15.4149245
node/3114658710,Tunnelbahn Gletscherexpress Bergstation,station,,46.926993,10.8796017
node/3118273249,Natters Hölltal,station,,47.2385599,11.3846871
node/3120627289,Mutters,station,,47.2287361,11.3784128
node/3122767793,Mutters Feldeler,station,,47.2149699,11.3753477
node/3123231256,Mutters Kreith,station,,47.2026133,11.3808289
node/3123654578,Telfes Ort,station,,47.1651504,11.3598961
node/3123654585,Telfes Ort,stop,,47.1650564,11.3598223
node/3123664968,Telfes Luimes,stop,,47.1727927,11.3672722
node/3123664972,Telfes Luimes,station,,47.1728811,11.3673185
node/3123691265,Telfes Telfer Wiesen,station,,47.1892527,11.3859874
node/3124681380,Wien Hauptbahnhof,stop,4,48.1852897,16.3780265
node/3124681385,Wien Hauptbahnhof,stop,7,48.1850611,16.3779602
node/3124681386,Wien Hauptbahnhof,stop,3,48.1854245,16.3780655
node/3124681400,Wien Hauptbahnhof,stop,8,48.1849156,16.377918
node/3124681405,Südtiroler Platz-Hauptbahnhof,station,1349,48.187103,16.3734414
node/3124681409,Wien Hauptbahnhof,stop,5,48.1852483,16.3780144
node/3124681419,Wien Hauptbahnhof,stop,6,48.1851029,16.3779723
node/3124681423,Wien Hauptbahnhof,halt,Wsp H1,48.1859936,16.3751198
node/3125576668,Brand,halt,,48.8653921,15.0199215
node/3127678348,Wien Matzleinsdorfer Platz,halt,Wbf H1S,48.18013,16.3577654
node/3137411202,Paternion-Feistritz,stop,2,46.7067632,13.6746461
node/3137411203,Paternion-Feistritz,halt,1,46.7067903,13.6746961
node/3170434927,Hainburg an der Donau Kulturfabrik,stop,2,48.1449009,16.9321195
node/3199244464,Pirtendorf,halt,Ptd,47.2849095,12.544725
node/3216800078,Groß Gerungs,station,Grg,48.5718175,14.9600692
node/3216800083,Langschlag,station,Lag,48.5769605,14.8824193
node/3221038767,Launsdorf-Hochosterwitz,station,Lad,46.7688404,14.455425
node/3221068604,Micheldorf-Hirt,halt,Fi H1,46.9139608,14.4316289
node/3221096052,Treibach-Althofen,station,Tr,46.8685518,14.4655299
node/3221397111,Trimmelkam,stop,,48.0274825,12.8606252
node/3221541971,Kappel am Krappfeld,halt,Tr H1,46.8378092,14.4754704
node/3221558791,Passering,halt,Tr H2,46.8067845,14.4697306
node/3221717512,St. Georgen am Längsee,halt,Lad H1,46.7618558,14.4233074
node/3221745556,St. Veit a. d. Glan,station,Vps,46.7705728,14.3672044
node/3221803919,St. Veit a. d. Glan West,station,Vs,46.7625806,14.3620511
node/3221874540,Glandorf,halt,Vps H1,46.7504834,14.381204
node/3223127800,Maria Saal,station,Mal,46.6827769,14.3393508
node/3223199172,Klagenfurt Annabichl,halt,Mal H1,46.650041,14.3151426
node/3225806968,Klagenfurt Ostbahnhof,station,Kto,46.6216389,14.3219869
node/3225806984,Klagenfurt Hauptbahnhof,station,Kt,46.6156856,14.3137028
node/3225839866,Klagenfurt Ebenthal,halt,Gra H1,46.6166298,14.333885
node/3225839869,Klagenfurt Ebenthal,stop,1,46.6166069,14.3338301
node/3227895237,Grafenstein,station,Gra,46.6190209,14.4594768
node/3227895238,Grafenstein,stop,1,46.61895,14.4594501
node/3233202713,Gmunden Engelhof,stop,3,47.9233449,13.8192657
node/3234957193,Flughafen Wien,stop,3,48.1202848,16.5645967
node/3236900469,Klagenfurt West,stop,2,46.6229618,14.2668303
node/3236900470,Klagenfurt West,stop,1,46.6229267,14.2668241
