uri,uri_canonical,id,name,lat,lon,op_type,op_type_label,country,op_type_code,op_type_name
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/03e8524c16e2b7e1fa53d4d46011252353d194af,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT53140,PT53140,Alcains,39.92,-7.4361,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0627e2b71d279bb1afd148501bb399a7450737a9,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT09423,PT09423,Godim,41.1664,-7.7976,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/06365c79903c1db0efe9bad22431fe95bf78c051,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT63404,PT63404,Martingança,39.6872,-8.9458,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0b29d452162b5987c779f85daea2fdedd88d56d7,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT30007,PT30007,Lisboa Santa Apolónia,38.7137,-9.123,http://data.europa.eu/949/concepts/op-types/rinf/10,10,http://publications.europa.eu/resource/authority/country/PRT,10,station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0e38eb21c7dcca11d47378cad70b9d57f1a311df,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT34009,PT34009,Entroncamento,39.4617,-8.4738,http://data.europa.eu/949/concepts/op-types/rinf/10,10,http://publications.europa.eu/resource/authority/country/PRT,10,station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/0f5f65c2047999a901fd75e3f8c5e555f6f36844,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT49460,PT49460,Vilar Formoso,40.6061,-6.8289,http://data.europa.eu/949/concepts/op-types/rinf/10,10,http://publications.europa.eu/resource/authority/country/PRT,10,station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/129f15be4c68d880cb95873e81ab81eb5c6e5eda,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT32003,PT32003,Setil,39.1135,-8.7779,http://data.europa.eu/949/concepts/op-types/rinf/10,10,http://publications.europa.eu/resource/authority/country/PRT,10,station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/15e6ddbffff5d794a8308af2b06cbd1e0b1de4f7,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT46672,PT46672,Nelas,40.5301,-7.8499,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/17aac0dd811ce3852e47b220fac851b164f1e7ad,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT32185,PT32185,Santarém,39.2421,-8.6752,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
http://data.europa.eu/949/functionalInfrastructure/operationalPoints/1a45c349e5b22f995ec9f5dae83ee818a3b466bf,http://data.europa.eu/949/functionalInfrastructure/operationalPoints/PT52803,PT52803,Sarnadas,39.7564,-7.6238,http://data.europa.eu/949/concepts/op-types/rinf/20,20,http://publications.europa.eu/resource/authority/country/PRT,20,small station
