osm_id,name_osm,type_osm,ref_osm,lat_osm,lon_osm,nearest_op_uri,nearest_op_id,nearest_op_name,nearest_distance_m
node/5303043472,Chueca,stop,,40.422716,-3.6975664,,,,
node/5303127354,Chueca,station,,40.4226703,-3.6976743,,,,
node/500890432,Ciudad Expo,station,,37.3492614,-6.0516924,,,,
node/26009598,Ciudad Lineal,stop,,40.437947,-3.6377478,,,,
node/5303043320,Ciudad Lineal,stop,,40.4379125,-3.6377211,,,,
node/5303127365,Ciudad Lineal,station,,40.4379315,-3.6377404,,,,
node/152831505,Ciudad Universitaria,stop,,40.4439615,-3.7260508,,,,
node/5305486979,Ciudad Universitaria,station,,40.4438005,-3.7264206,,,,
node/5305487524,Ciudad Universitaria,stop,,40.443951,-3.7260048,,,,
node/26389620,Ciudad de la Imagen,stop,,40.3971056,-3.7839986,,,,
node/4076061398,Ciudad de la Imagen,stop,,40.3970807,-3.7839752,,,,
node/5312202311,Ciudad de la Imagen,station,,40.3970933,-3.783987,,,,
node/1625341600,Ciudad de la Justicia,station,,36.7180202,-4.4633808,,,,
node/13084305617,Ciudad de la Justicia,stop,,36.7180499,-4.463278,,,,
node/248842472,Ciudad de los Ángeles,stop,,40.3601825,-3.6933661,,,,
node/5303173552,Ciudad de los Ángeles,station,,40.3601741,-3.69343,,,,
node/5303173574,Ciudad de los Ángeles,stop,,40.3601739,-3.6934883,,,,
node/26389601,Ciudad del Cine,stop,,40.3945554,-3.7956823,,,,
node/4076061399,Ciudad del Cine,stop,,40.3945224,-3.7956781,,,,
node/5312202309,Ciudad del Cine,station,,40.3945373,-3.79568,,,,
node/462256394,Ciutadella | Vila Olímpica,stop,,41.3866774,2.1929824,,,,
node/3397396381,Ciutadella | Vila Olímpica,stop,,41.3866879,2.1929455,,,,
node/5313340299,Ciutadella | Vila Olímpica,station,,41.3866815,2.1929661,,,,
node/462259777,Ciutat Meridiana,stop,,41.4606649,2.1744744,,,,
node/5314022326,Ciutat Meridiana,station,,41.4609185,2.1745668,,,,
node/7005588443,Ciutat de la Justícia,station,,41.3632435,2.1330085,,,,
node/7005588444,Ciutat de la Justícia,stop,,41.3632673,2.133321,,,,
node/7005588445,Ciutat de la Justícia,stop,,41.3633067,2.1333144,,,,
node/9648252629,Clínico,station,,36.7165546,-4.4785823,,,,
node/9648252630,Clínico,stop,,36.7165288,-4.4785311,,,,
node/500874342,Cocheras,stop,,37.3677706,-5.9503931,,,,
node/4866732638,Cocheras,stop,,37.3677638,-5.9504317,,,,
node/5312202308,Cocheras,station,,40.3968818,-3.8038544,,,,
node/8599789994,Cocheras,station,,37.3677676,-5.9504123,,,,
node/2091462886,Cocheras Noain,station,,42.7623191,-1.6469732,,,,
node/401873973,Collblanc,stop,,41.3758026,2.1184197,,,,
node/3397396384,Collblanc,station,,41.3758735,2.1184045,,,,
node/3398923291,Collblanc,stop,,41.3757731,2.1188588,,,,
node/4442987784,Collblanc,stop,,41.3758075,2.1183733,,,,
node/5311825387,Collblanc,stop,,41.3757543,2.1188583,,,,
node/252728558,Colombia,stop,,40.4571282,-3.67706,,,,
node/5302030275,Colombia,station,,40.4571156,-3.6769611,,,,
node/5302030276,Colombia,stop,,40.4574009,-3.676912,,,,
node/5302031883,Colombia,stop,,40.4571009,-3.6770608,,,,
node/5307418595,Colombia,stop,,40.4574034,-3.6769475,,,,
node/21759680,Colonia Jardín,stop,,40.3968649,-3.7748334,,,,
node/5310093471,Colonia Jardín,stop,,40.3969025,-3.774819,,,,
node/5310153779,Colonia Jardín,station,,40.3968629,-3.7747975,,,,
node/5310153780,Colonia Jardín,stop,,40.3968408,-3.7747744,,,,
node/5311925750,Colonia Jardín,stop,,40.3969035,-3.774765,,,,
node/5311925751,Colonia Jardín,stop,,40.3969111,-3.774745,,,,
node/5312146836,Colonia Jardín,stop,,40.396886,-3.7747932,,,,
node/558458659,Colonia de los Ángeles,stop,,40.4072152,-3.7845147,,,,
node/4077222091,Colonia de los Ángeles,stop,,40.4072256,-3.7844885,,,,
node/5311950988,Colonia de los Ángeles,station,,40.4072202,-3.7845032,,,,
node/7515916368,Colònia Güell,station,,41.3640986,2.0316069,,,,
node/12945937354,Compañía de María,halt,,36.4604777,-6.2010344,,,,
node/258564816,Concha Espina,stop,,40.4513059,-3.677594,,,,
node/5307418593,Concha Espina,stop,,40.4513087,-3.6776366,,,,
node/5307477096,Concha Espina,station,,40.4513295,-3.6776079,,,,
node/265971846,Conde de Casal,stop,,40.4072841,-3.6701291,,,,
node/5305487550,Conde de Casal,stop,,40.4083531,-3.6701083,,,,
node/6187761909,Conde de Casal,station,,40.4078121,-3.6701194,,,,
node/8599789992,Condequinto,station,,37.3465595,-5.9362831,,,,
node/330236828,Congosto,stop,,40.3721991,-3.6187057,,,,
node/5299216982,Congosto,stop,,40.3721742,-3.6187642,,,,
node/5299314564,Congosto,station,,40.3721977,-3.6187268,,,,
node/3166404662,Congrés-Indians,stop,,41.4234737,2.1812843,,,,
node/3397396385,Congrés-Indians,station,,41.4234164,2.1812853,,,,
node/3398923292,Congrés-Indians,stop,,41.4233823,2.1812615,,,,
node/356359145,Conservatorio,stop,L12,40.2926555,-3.7462006,,,,
node/5305116647,Conservatorio,station,L12,40.2932486,-3.7457669,,,,
node/5305117353,Conservatorio,stop,L12,40.2926896,-3.746267,,,,
node/12848969845,Corella,station,,42.105916,-1.7713134,,,,
node/463272151,Cornellà-Riera,stop,,41.3514867,2.0706595,,,,
node/3398928294,Cornellà-Riera,stop,,41.3514554,2.0706552,,,,
node/5315505600,Cornellà-Riera,station,,41.3514715,2.0706597,,,,
node/258563993,Cruz del Rayo,stop,,40.4445822,-3.6783604,,,,
node/5307418592,Cruz del Rayo,stop,,40.444478,-3.6785474,,,,
node/5307477094,Cruz del Rayo,station,,40.4444834,-3.6784632,,,,
node/5299219195,Cuatro Caminos,stop,,40.4458693,-3.703463,,,,
node/5299314589,Cuatro Caminos,stop,,40.4458782,-3.7034255,,,,
node/5303271991,Cuatro Caminos,station,,40.4467812,-3.7039643,,,,
node/5303271992,Cuatro Caminos,stop,,40.4458156,-3.7039755,,,,
node/5303272239,Cuatro Caminos,stop,,40.4458271,-3.7040952,,,,
node/5305487543,Cuatro Caminos,stop,,40.4468445,-3.7039696,,,,
node/8590458173,Cuatro Caminos,stop,,40.4468737,-3.7039691,,,,
node/2239081219,Cuenca,station,,40.0671905,-2.1367925,,,,
node/504476851,Cuevas de Velasco,station,,40.1553189,-2.4084814,,,,
node/25920146,Cuzco,stop,,40.4594822,-3.6899628,,,,
node/5310093871,Cuzco,stop,,40.4595929,-3.6900616,,,,
node/5310126820,Cuzco,station,,40.4594841,-3.6900166,,,,
node/2992216546,Cèntric,stop,,41.3218521,2.0935991,,,,
node/4442987785,Cèntric,stop,,41.3216999,2.0934826,,,,
node/5312699737,Cèntric,station,,41.3218206,2.0935517,,,,
node/290213099,Deba,stop,,43.2936778,-2.3555099,,,,
node/651274704,Deba,station,,43.2936429,-2.3555485,,,,
node/4934239052,Deba,stop,,43.2936919,-2.3556238,,,,
node/4934239053,Deba,stop,,43.2936814,-2.3555538,,,,
node/324338501,Delicias,stop,,40.3991804,-3.694108,,,,
node/5303173546,Delicias,station,,40.3993312,-3.6941225,,,,
node/5303173587,Delicias,stop,,40.3991885,-3.6941411,,,,
node/683297958,Derio,stop,,43.2908645,-2.8874564,,,,
node/4781324057,Derio,stop,,43.290927,-2.8874233,,,,
node/5661900464,Derio,station,,43.2908922,-2.8874385,,,,
node/1120060542,Deustu,stop,,43.271292,-2.9495847,,,,
node/4452040263,Deustu,stop,,43.2713809,-2.9495586,,,,
node/5294695238,Deustu,station,,43.2715451,-2.9495998,,,,
node/462274212,Diagonal,stop,,41.3959435,2.1599471,,,,
node/3397396388,Diagonal,stop,,41.394433,2.1588736,,,,
node/3398928295,Diagonal,stop,,41.3959655,2.1599778,,,,
node/3398928296,Diagonal,stop,,41.394454,2.1588408,,,,
node/5264057235,Diagonal,station,,41.3959412,2.1599423,,,,
node/5331527852,Diagonal,station,,41.3944431,2.158857,,,,
node/265811748,Diego de León,stop,,40.4323876,-3.674219,,,,
node/4892851002,Diego de León,stop,,40.4342037,-3.6750134,,,,
node/4892851842,Diego de León,stop,,40.4342041,-3.6749689,,,,
node/4892883351,Diego de León,stop,,40.4329074,-3.6728882,,,,
node/4892883352,Diego de León,stop,,40.4329379,-3.6728434,,,,
node/5302296732,Diego de León,station,,40.434474,-3.6747205,,,,
node/5303043493,Diego de León,stop,,40.4323628,-3.6742182,,,,
node/418624071,Donostia,halt,,43.3191518,-2.0064173,,,,
node/256482369,Dos Castillas,stop,,40.4325622,-3.80163,,,,
node/5311950997,Dos Castillas,stop,,40.4325062,-3.8016034,,,,
node/5311950998,Dos Castillas,station,,40.4325414,-3.801613,,,,
node/108229629,Drassanes,stop,,41.3769226,2.1759512,,,,
node/3397396389,Drassanes,station,,41.3769334,2.1759836,,,,
node/3398928297,Drassanes,stop,,41.3769029,2.1759899,,,,
node/102223740,Duque de Pastrana,stop,,40.4675047,-3.6805869,,,,
node/5307418611,Duque de Pastrana,stop,,40.4674527,-3.6805841,,,,
node/5307455072,Duque de Pastrana,station,,40.4674764,-3.6805854,,,,
node/4706463336,Durango,stop,,43.1693941,-2.6343985,,,,
node/4799271242,Durango,stop,,43.1693681,-2.634592,,,,
node/5034308998,Durango,station,,43.1693953,-2.634551,,,,
node/4487185564,Dénia,station,,38.8394015,0.1127095,,,,
node/9291089288,Dénia,stop,,38.839436,0.1128331,,,,
node/9291089289,Dénia,stop,,38.8394198,0.1127927,,,,
node/9291089290,Dénia,stop,,38.8393717,0.1126541,,,,
node/1708943387,Ecoparc,station,,41.3301838,2.1370899,,,,
node/9232630591,Ecoparc,stop,,41.33016,2.1371535,,,,
node/9232630592,Ecoparc,stop,,41.3302085,2.1370177,,,,
node/59934621,Eibar,stop,,43.1872765,-2.4647704,,,,
node/4311667481,Eibar,stop,,43.1872194,-2.465158,,,,
node/8044707160,Eibar,station,,43.1871069,-2.4656681,,,,
node/338349891,El Bercial,stop,L12,40.3292979,-3.7297609,,,,
node/5305116640,El Bercial,station,L12,40.329394,-3.729993,,,,
node/5305117623,El Bercial,stop,L12,40.3292759,-3.729814,,,,
node/9729331592,El Bibio (sin ejecutar),stop,,43.5349072,-5.6454335,,,,
node/21759679,El Capricho,stop,,40.4536101,-3.5941372,,,,
node/5303043428,El Capricho,stop,,40.4535744,-3.5941136,,,,
node/5303127371,El Capricho,station,,40.4533798,-3.5941978,,,,
node/254133797,El Carmen,stop,,40.4319937,-3.6561971,,,,
node/5303043313,El Carmen,stop,,40.4319506,-3.6561798,,,,
node/5303127361,El Carmen,station,,40.4319699,-3.6561907,,,,
node/338347206,El Carrascal,stop,L12,40.3365076,-3.7405192,,,,
node/5305117446,El Carrascal,stop,L12,40.3364229,-3.7405131,,,,
node/6354922794,El Carrascal,station,,40.3364492,-3.7405905,,,,
node/845732902,El Coll | La Teixonera,stop,,41.4216954,2.1494114,,,,
node/3398928299,El Coll | La Teixonera,stop,,41.4216259,2.1493276,,,,
node/5296569385,El Coll | La Teixonera,station,,41.4216569,2.1493621,,,,
node/1625341605,El Cónsul,stop,,36.7173308,-4.4839353,,,,
node/9648252627,El Cónsul,station,,36.7173254,-4.4840124,,,,
node/9648252628,El Cónsul,stop,,36.7173239,-4.4841434,,,,
node/462256402,El Maresme | Fòrum,stop,,41.4117815,2.216724,,,,
node/3397396392,El Maresme | Fòrum,stop,,41.4118121,2.2167096,,,,
node/5313340304,El Maresme | Fòrum,station,,41.4117753,2.2166779,,,,
node/4409558424,El Torcal,station,,36.6995262,-4.4460882,,,,
node/13084305609,El Torcal,stop,,36.6995369,-4.4460746,,,,
node/740939385,El Turujal,stop,,43.3163525,-4.2696973,,,,
node/257389418,Elgoibar,stop,,43.2135407,-2.4156654,,,,
node/4934239054,Elgoibar,stop,,43.2135718,-2.4157286,,,,
node/8044702484,Elgoibar,station,,43.2136008,-2.4158272,,,,
node/683285057,Elotxelerri,stop,,43.2944503,-2.9058416,,,,
node/12779959267,Elotxelerri,halt,,43.294435,-2.9059876,,,,
node/21722663,Empalme,stop,,40.3907288,-3.7654716,,,,
node/5303042475,Empalme,stop,,40.3907184,-3.7655034,,,,
node/5303127330,Empalme,station,,40.3907261,-3.765486,,,,
node/462295966,Encants,stop,,41.4071229,2.182515,,,,
node/3397396594,Encants,stop,,41.4070719,2.1825788,,,,
node/5313315535,Encants,station,,41.4070747,2.1825232,,,,
node/463213865,Entença,stop,,41.3840015,2.1450377,,,,
node/3397396595,Entença,station,,41.3839818,2.1449598,,,,
node/3398928301,Entença,stop,,41.3840304,2.1450085,,,,
node/5251163667,Entronque,station,,40.8080027,-0.8436584,,,,
node/4813259719,Erandio,stop,,43.3034694,-2.9743352,,,,
node/4813259720,Erandio,stop,,43.3034648,-2.9743762,,,,
node/12385062257,Erandio,station,,43.3038808,-2.9744646,,,,
node/4829396079,Ereaga,halt,,43.3467246,-3.0114406,,,,
node/4479536690,Ermua,stop,,43.1847101,-2.501304,,,,
node/6213040593,Ermua,stop,,43.1846829,-2.501217,,,,
node/6235968974,Ermua,station,,43.184827,-2.5011652,,,,
node/8939932679,Ernest Lluch,stop,,41.3758784,2.1120361,,,,
node/8939932680,Ernest Lluch,stop,,41.3759101,2.1120347,,,,
node/8939944750,Ernest Lluch,station,,41.3758955,2.1120352,,,,
node/290298948,Errekalde,stop,,43.2787166,-2.0073995,,,,
node/4839737226,Errekalde,stop,,43.2787829,-2.0074458,,,,
node/5386020352,Errekalde,station,,43.2787578,-2.0074309,,,,
node/276370172,Errenteria,stop,,43.3110253,-1.8986828,,,,
node/6786551616,Errenteria,stop,,43.3109804,-1.8987116,,,,
node/6786551617,Errenteria,station,,43.3110086,-1.8986932,,,,
node/3779243520,Errotabarri,stop,,43.1831193,-2.4987876,,,,
node/664489013,Església Major,stop,,41.4548033,2.2123366,,,,
node/5312013485,Església Major,station,,41.4547585,2.2124022,,,,
node/5312013993,Església Major,stop,,41.4547597,2.2123174,,,,
node/1417675798,Espanya,stop,,41.3755248,2.1494757,,,,
node/3397396596,Espanya,stop,,41.3756112,2.1495769,,,,
node/5306885845,Espanya,station,,41.3754812,2.1493272,,,,
node/5310050767,Espanya (L3),stop,,41.3749934,2.151522,,,,
node/5310050887,Espanya (L3),stop,,41.3750311,2.1515224,,,,
node/253602179,Esperanza,stop,,40.4592054,-3.6455656,,,,
node/5296502796,Esperanza,stop,,40.4592961,-3.6455638,,,,
node/5302296727,Esperanza,station,,40.4592436,-3.6455644,,,,
node/58157942,Estaciòn inferior Poncebos (Funicular de Bulnes),station,,43.2576952,-4.8303163,,,,
node/58157938,Estaciòn superior Bulnes (Funicular de Bulnes),station,,43.2382236,-4.8233275,,,,
node/11219548434,Estación de Camorritos,station,,40.7562358,-4.047273,,,,
node/2331675394,Estación de Daroca,station,,41.1051854,-1.422591,,,,
node/11219522779,Estación de Siete Picos,station,,40.7639836,-4.037181,,,,
node/3524526655,Estación de Silos,station,,39.8196983,-4.9952518,,,,
node/29797659,Estadio Metropolitano,stop,,40.4338228,-3.6009618,,,,
node/5304628987,Estadio Metropolitano,stop,,40.4337839,-3.6009678,,,,
node/5304690726,Estadio Metropolitano,station,,40.4337998,-3.600962,,,,
node/183669191,Esteiro,stop,,43.5517451,-7.1460306,,,,
node/299644680,Estrecho,stop,,40.4545108,-3.7027409,,,,
node/5299219209,Estrecho,stop,,40.4545167,-3.7027758,,,,
node/5301853069,Estrecho,station,,40.4545136,-3.7027568,,,,
node/1538557946,Estrella,stop,,40.4113217,-3.6613404,,,,
node/5307425782,Estrella,stop,,40.4112543,-3.6613556,,,,
node/5307477093,Estrella,station,,40.4112849,-3.661347,,,,
node/799419105,Etxebarri,stop,,43.2438591,-2.8977539,,,,
node/2266300652,Etxebarri,stop,,43.2451555,-2.8904282,,,,
node/3298307132,Etxebarri,stop,,43.2451322,-2.8904547,,,,
node/3777778546,Etxebarri,stop,,43.2438908,-2.8977485,,,,
node/5294695233,Etxebarri,station,,43.2438731,-2.8977406,,,,
node/6609322923,Etxebarri,station,,43.2450591,-2.8903114,,,,
node/612073180,Euba,stop,,43.1946882,-2.6969772,,,,
node/4480533250,Euba,stop,,43.1946869,-2.6969306,,,,
node/8044688384,Euba,station,,43.1947519,-2.6968817,,,,
node/21722641,Eugenia de Montijo,stop,,40.3844291,-3.7510838,,,,
node/5303043337,Eugenia de Montijo,stop,,40.3843977,-3.7510473,,,,
node/5303127337,Eugenia de Montijo,station,,40.3844157,-3.7510629,,,,
node/719030091,Europa,station,,37.3375758,-5.9351995,,,,
node/463272136,Europa | Fira,stop,,41.357229,2.1250522,,,,
node/951428750,Europa | Fira,stop,,41.3575289,2.1260473,,,,
node/3398928305,Europa | Fira,stop,,41.3571939,2.1250972,,,,
node/4442987787,Europa | Fira,stop,,41.357496,2.1259997,,,,
node/5312699740,Europa | Fira,station,,41.3572488,2.1256902,,,,
node/5331527851,Europa | Fira,station,,41.3572016,2.1250283,,,,
node/1494791209,Fanderia,stop,,43.3082791,-1.8892362,,,,
node/1596659945,Fanderia,stop,,43.3081999,-1.8891968,,,,
node/6690815030,Fanderia,station,,43.3082578,-1.8888477,,,,
node/4405987840,Feria de Madrid,stop,,40.4639359,-3.6155543,,,,
node/5302030283,Feria de Madrid,station,,40.464,-3.6163088,,,,
node/5302031714,Feria de Madrid,stop,,40.4637736,-3.6155204,,,,
node/270105993,Ferial de Boadilla,stop,,40.4019626,-3.8793647,,,,
node/4076061401,Ferial de Boadilla,stop,,40.401983,-3.8793929,,,,
node/5312202302,Ferial de Boadilla,station,,40.4019726,-3.8793803,,,,
node/667299853,Fira,stop,,41.3518668,2.1306209,,,,
node/4442987788,Fira,stop,,41.3518438,2.1305591,,,,
node/5312699739,Fira,station,,41.3519228,2.130679,,,,
node/463164970,Florida,stop,,41.3682996,2.1098325,,,,
node/3397396599,Florida,stop,,41.3683466,2.1098311,,,,
node/5305619081,Florida,station,,41.3683228,2.1098316,,,,
node/5891472118,Foc,stop,,41.3558811,2.1422762,,,,
node/5891472119,Foc,stop,,41.3558261,2.1421064,,,,
node/5891860142,Foc,station,,41.3558512,2.1421622,,,,
node/3397396600,Fondo (L1),stop,,41.4516109,2.2184205,,,,
node/4444307029,Fondo (L1),stop,,41.4515657,2.218398,,,,
node/5309027419,Fondo (L1),station,,41.4515878,2.2183919,,,,
node/462658524,Fondo (L9),stop,,41.4517805,2.2186537,,,,
node/3398928306,Fondo (L9),stop,,41.4517473,2.2186118,,,,
node/5309027172,Fondo (L9),station,,41.4516735,2.2184075,,,,
node/5891860143,Foneria,stop,,41.3604808,2.1387117,,,,
node/5891864824,Foneria,stop,,41.3605014,2.1387683,,,,
node/5891864891,Foneria,station,,41.3604566,2.1386556,,,,
node/108253748,Fontana,stop,,41.4020352,2.1529762,,,,
node/3397396601,Fontana,station,,41.4020564,2.1529786,,,,
node/3398928307,Fontana,stop,,41.4020532,2.1530109,,,,
node/528870951,Forua,stop,,43.3321994,-2.6734985,,,,
node/9828481382,Forua,halt,,43.3320345,-2.6736655,,,,
node/988334626,Francos Rodríguez,stop,,40.456605,-3.712077,,,,
node/5304629131,Francos Rodríguez,stop,,40.4566287,-3.712143,,,,
node/5304690742,Francos Rodríguez,station,,40.4566118,-3.7121114,,,,
node/26753652,Fuencarral,stop,,40.494746,-3.6930347,,,,
node/5310093842,Fuencarral,stop,,40.494731,-3.6931152,,,,
node/5310127222,Fuencarral,station,,40.4947348,-3.6930692,,,,
node/10921169515,Funicular Parc d'atraccions Tibidabo,station,,41.4213823,2.1194967,,,,
node/10921169514,Funicular Plaça Doctor Andreu,station,,41.416459,2.1311043,,,,
node/1597575155,Gaintxurizketa,stop,,43.3267424,-1.8575853,,,,
node/6786551620,Gaintxurizketa,halt,,43.3267552,-1.8575987,,,,
node/6786551621,Gaintxurizketa,stop,,43.3267654,-1.8576155,,,,
node/4851790872,Galtzaraborda,stop,,43.312401,-1.9064183,,,,
node/4851790873,Galtzaraborda,stop,,43.3123729,-1.9064294,,,,
node/6786551615,Galtzaraborda,station,,43.3123914,-1.9064404,,,,
node/473217146,García Noblejas,stop,,40.42867,-3.6328686,,,,
